date,product_id,product_name,category,quantity_sold,selling_price,stock_available,day_of_week,month,season,holiday,supplier_lead_days
2024-11-17,P008,Biscuits,Snacks,28,29.93,82,Sunday,11,Winter,0,4
2024-11-17,P009,Soap,Personal Care,9,34.04,25,Sunday,11,Winter,0,7
2024-11-17,P010,Shampoo,Personal Care,6,120.51,74,Sunday,11,Winter,0,7
2024-11-18,P001,Rice,Grocery,24,62.46,141,Monday,11,Winter,0,5
2024-11-18,P002,Wheat,Grocery,17,45.61,20,Monday,11,Winter,0,5
2024-11-18,P003,Sugar,Grocery,22,51.02,88,Monday,11,Winter,0,4
2024-11-18,P004,Cooking Oil,Grocery,8,117.37,60,Monday,11,Winter,0,6
2024-11-18,P005,Milk,Dairy,26,40.57,91,Monday,11,Winter,0,2
2024-11-18,P006,Bread,Bakery,41,33.73,163,Monday,11,Winter,0,2
2024-11-18,P007,Eggs,Dairy,50,7.07,292,Monday,11,Winter,0,2
2024-11-18,P008,Biscuits,Snacks,18,30.01,30,Monday,11,Winter,0,4
2024-11-18,P009,Soap,Personal Care,11,34.72,23,Monday,11,Winter,0,7
2024-11-18,P010,Shampoo,Personal Care,7,119.02,25,Monday,11,Winter,0,7
2024-11-19,P001,Rice,Grocery,29,57.56,154,Tuesday,11,Winter,0,5
2024-11-19,P002,Wheat,Grocery,13,45.01,71,Tuesday,11,Winter,0,5
2024-11-19,P003,Sugar,Grocery,21,48.64,57,Tuesday,11,Winter,0,4
2024-11-19,P004,Cooking Oil,Grocery,11,117.76,56,Tuesday,11,Winter,0,6
2024-11-19,P005,Milk,Dairy,43,39.85,215,Tuesday,11,Winter,0,2
2024-11-19,P006,Bread,Bakery,23,36.37,25,Tuesday,11,Winter,0,2
2024-11-19,P007,Eggs,Dairy,46,6.76,81,Tuesday,11,Winter,0,2
2024-11-19,P008,Biscuits,Snacks,26,30.65,149,Tuesday,11,Winter,0,4
2024-11-19,P009,Soap,Personal Care,11,36.34,59,Tuesday,11,Winter,0,7
2024-11-19,P010,Shampoo,Personal Care,5,124.25,67,Tuesday,11,Winter,0,7
2024-11-20,P001,Rice,Grocery,26,61.25,127,Wednesday,11,Winter,0,5
2024-11-20,P002,Wheat,Grocery,13,44.16,61,Wednesday,11,Winter,0,5
2024-11-20,P003,Sugar,Grocery,18,48.9,38,Wednesday,11,Winter,0,4
2024-11-20,P004,Cooking Oil,Grocery,11,122.91,82,Wednesday,11,Winter,0,6
2024-11-20,P005,Milk,Dairy,33,39.29,133,Wednesday,11,Winter,0,2
2024-11-20,P006,Bread,Bakery,36,33.84,131,Wednesday,11,Winter,0,2
2024-11-20,P007,Eggs,Dairy,38,6.82,45,Wednesday,11,Winter,0,2
2024-11-20,P008,Biscuits,Snacks,19,31.27,100,Wednesday,11,Winter,0,4
2024-11-20,P009,Soap,Personal Care,9,36.3,23,Wednesday,11,Winter,0,7
2024-11-20,P010,Shampoo,Personal Care,5,119.24,96,Wednesday,11,Winter,0,7
2024-11-21,P001,Rice,Grocery,21,62.53,32,Thursday,11,Winter,0,5
2024-11-21,P002,Wheat,Grocery,14,43.56,27,Thursday,11,Winter,0,5
2024-11-21,P003,Sugar,Grocery,21,51.43,72,Thursday,11,Winter,0,4
2024-11-21,P004,Cooking Oil,Grocery,11,118.29,20,Thursday,11,Winter,0,6
2024-11-21,P005,Milk,Dairy,37,39.62,182,Thursday,11,Winter,0,2
2024-11-21,P006,Bread,Bakery,32,35.19,92,Thursday,11,Winter,0,2
2024-11-21,P007,Eggs,Dairy,41,7.12,160,Thursday,11,Winter,0,2
2024-11-21,P008,Biscuits,Snacks,19,30.96,109,Thursday,11,Winter,0,4
2024-11-21,P009,Soap,Personal Care,9,36.45,65,Thursday,11,Winter,0,7
2024-11-21,P010,Shampoo,Personal Care,6,120.99,32,Thursday,11,Winter,0,7
2024-11-22,P001,Rice,Grocery,21,59.14,76,Friday,11,Winter,0,5
2024-11-22,P002,Wheat,Grocery,18,45.7,24,Friday,11,Winter,0,5
2024-11-22,P003,Sugar,Grocery,25,49.45,142,Friday,11,Winter,0,4
2024-11-22,P004,Cooking Oil,Grocery,9,121.46,87,Friday,11,Winter,0,6
2024-11-22,P005,Milk,Dairy,35,40.69,37,Friday,11,Winter,0,2
2024-11-22,P006,Bread,Bakery,30,36.73,39,Friday,11,Winter,0,2
2024-11-22,P007,Eggs,Dairy,51,7.02,268,Friday,11,Winter,0,2
2024-11-22,P008,Biscuits,Snacks,21,28.68,59,Friday,11,Winter,0,4
2024-11-22,P009,Soap,Personal Care,9,34.96,65,Friday,11,Winter,0,7
2024-11-22,P010,Shampoo,Personal Care,6,123.96,48,Friday,11,Winter,0,7
2024-11-23,P001,Rice,Grocery,22,62.99,110,Saturday,11,Winter,0,5
2024-11-23,P002,Wheat,Grocery,23,46.48,65,Saturday,11,Winter,0,5
2024-11-23,P003,Sugar,Grocery,16,47.93,34,Saturday,11,Winter,0,4
2024-11-23,P004,Cooking Oil,Grocery,12,117.33,60,Saturday,11,Winter,0,6
2024-11-23,P005,Milk,Dairy,36,41.09,36,Saturday,11,Winter,0,2
2024-11-23,P006,Bread,Bakery,33,33.47,175,Saturday,11,Winter,0,2
2024-11-23,P007,Eggs,Dairy,55,7.16,238,Saturday,11,Winter,0,2
2024-11-23,P008,Biscuits,Snacks,24,30.61,143,Saturday,11,Winter,0,4
2024-11-23,P009,Soap,Personal Care,7,35.92,57,Saturday,11,Winter,0,7
2024-11-23,P010,Shampoo,Personal Care,8,116.56,33,Saturday,11,Winter,0,7
2024-11-24,P001,Rice,Grocery,30,60.43,147,Sunday,11,Winter,0,5
2024-11-24,P002,Wheat,Grocery,21,44.4,69,Sunday,11,Winter,0,5
2024-11-24,P003,Sugar,Grocery,23,47.79,50,Sunday,11,Winter,0,4
2024-11-24,P004,Cooking Oil,Grocery,13,118.39,54,Sunday,11,Winter,0,6
2024-11-24,P005,Milk,Dairy,40,38.4,147,Sunday,11,Winter,0,2
2024-11-24,P006,Bread,Bakery,26,35.13,154,Sunday,11,Winter,0,2
2024-11-24,P007,Eggs,Dairy,60,6.7,106,Sunday,11,Winter,0,2
2024-11-24,P008,Biscuits,Snacks,28,29.02,82,Sunday,11,Winter,0,4
2024-11-24,P009,Soap,Personal Care,10,35.34,82,Sunday,11,Winter,0,7
2024-11-24,P010,Shampoo,Personal Care,9,124.59,69,Sunday,11,Winter,0,7
2024-11-25,P001,Rice,Grocery,26,60.34,37,Monday,11,Winter,0,5
2024-11-25,P002,Wheat,Grocery,21,44.47,124,Monday,11,Winter,0,5
2024-11-25,P003,Sugar,Grocery,19,50.23,22,Monday,11,Winter,0,4
2024-11-25,P004,Cooking Oil,Grocery,13,114.55,43,Monday,11,Winter,0,6
2024-11-25,P005,Milk,Dairy,32,39.22,41,Monday,11,Winter,0,2
2024-11-25,P006,Bread,Bakery,26,34.74,30,Monday,11,Winter,0,2
2024-11-25,P007,Eggs,Dairy,43,7.25,155,Monday,11,Winter,0,2
2024-11-25,P008,Biscuits,Snacks,21,29.24,82,Monday,11,Winter,0,4
2024-11-25,P009,Soap,Personal Care,9,35.05,46,Monday,11,Winter,0,7
2024-11-25,P010,Shampoo,Personal Care,8,118.18,91,Monday,11,Winter,0,7
2024-11-26,P001,Rice,Grocery,24,60.51,41,Tuesday,11,Winter,0,5
2024-11-26,P002,Wheat,Grocery,14,46.92,94,Tuesday,11,Winter,0,5
2024-11-26,P003,Sugar,Grocery,19,47.65,103,Tuesday,11,Winter,0,4
2024-11-26,P004,Cooking Oil,Grocery,14,125.29,85,Tuesday,11,Winter,0,6
2024-11-26,P005,Milk,Dairy,37,38.2,141,Tuesday,11,Winter,0,2
2024-11-26,P006,Bread,Bakery,30,34.25,74,Tuesday,11,Winter,0,2
2024-11-26,P007,Eggs,Dairy,48,7.11,261,Tuesday,11,Winter,0,2
2024-11-26,P008,Biscuits,Snacks,16,29.54,78,Tuesday,11,Winter,0,4
2024-11-26,P009,Soap,Personal Care,10,33.44,24,Tuesday,11,Winter,0,7
2024-11-26,P010,Shampoo,Personal Care,6,117.14,60,Tuesday,11,Winter,0,7
2024-11-27,P001,Rice,Grocery,21,62.17,67,Wednesday,11,Winter,0,5
2024-11-27,P002,Wheat,Grocery,21,43.09,26,Wednesday,11,Winter,0,5
2024-11-27,P003,Sugar,Grocery,19,50.76,78,Wednesday,11,Winter,0,4
2024-11-27,P004,Cooking Oil,Grocery,9,125.91,21,Wednesday,11,Winter,0,6
2024-11-27,P005,Milk,Dairy,32,39.95,74,Wednesday,11,Winter,0,2
2024-11-27,P006,Bread,Bakery,31,35.43,99,Wednesday,11,Winter,0,2
2024-11-27,P007,Eggs,Dairy,55,6.75,255,Wednesday,11,Winter,0,2
2024-11-27,P008,Biscuits,Snacks,22,29.37,42,Wednesday,11,Winter,0,4
2024-11-27,P009,Soap,Personal Care,9,36.67,97,Wednesday,11,Winter,0,7
2024-11-27,P010,Shampoo,Personal Care,7,123.76,95,Wednesday,11,Winter,0,7
2024-11-28,P001,Rice,Grocery,32,58.92,108,Thursday,11,Winter,0,5
2024-11-28,P002,Wheat,Grocery,18,47.23,24,Thursday,11,Winter,0,5
2024-11-28,P003,Sugar,Grocery,29,51.28,169,Thursday,11,Winter,0,4
2024-11-28,P004,Cooking Oil,Grocery,10,114.36,77,Thursday,11,Winter,0,6
2024-11-28,P005,Milk,Dairy,36,38.5,60,Thursday,11,Winter,0,2
2024-11-28,P006,Bread,Bakery,21,34.05,51,Thursday,11,Winter,0,2
2024-11-28,P007,Eggs,Dairy,49,7.21,115,Thursday,11,Winter,0,2
2024-11-28,P008,Biscuits,Snacks,20,28.83,39,Thursday,11,Winter,0,4
2024-11-28,P009,Soap,Personal Care,9,35.28,92,Thursday,11,Winter,0,7
2024-11-28,P010,Shampoo,Personal Care,7,124.76,51,Thursday,11,Winter,0,7
2024-11-29,P001,Rice,Grocery,23,61.99,111,Friday,11,Winter,0,5
2024-11-29,P002,Wheat,Grocery,17,43.06,74,Friday,11,Winter,0,5
2024-11-29,P003,Sugar,Grocery,21,51.84,88,Friday,11,Winter,0,4
2024-11-29,P004,Cooking Oil,Grocery,11,121.73,93,Friday,11,Winter,0,6
2024-11-29,P005,Milk,Dairy,40,38.39,198,Friday,11,Winter,0,2
2024-11-29,P006,Bread,Bakery,33,36.54,63,Friday,11,Winter,0,2
2024-11-29,P007,Eggs,Dairy,38,7.22,121,Friday,11,Winter,0,2
2024-11-29,P008,Biscuits,Snacks,21,28.59,95,Friday,11,Winter,0,4
2024-11-29,P009,Soap,Personal Care,10,36.66,67,Friday,11,Winter,0,7
2024-11-29,P010,Shampoo,Personal Care,5,123.83,91,Friday,11,Winter,0,7
2024-11-30,P001,Rice,Grocery,32,61.32,52,Saturday,11,Winter,0,5
2024-11-30,P002,Wheat,Grocery,18,44.7,99,Saturday,11,Winter,0,5
2024-11-30,P003,Sugar,Grocery,28,50.56,165,Saturday,11,Winter,0,4
2024-11-30,P004,Cooking Oil,Grocery,15,118.4,89,Saturday,11,Winter,0,6
2024-11-30,P005,Milk,Dairy,42,38.06,242,Saturday,11,Winter,0,2
2024-11-30,P006,Bread,Bakery,26,34.86,43,Saturday,11,Winter,0,2
2024-11-30,P007,Eggs,Dairy,43,6.72,111,Saturday,11,Winter,0,2
2024-11-30,P008,Biscuits,Snacks,20,29.02,47,Saturday,11,Winter,0,4
2024-11-30,P009,Soap,Personal Care,7,34.69,99,Saturday,11,Winter,0,7
2024-11-30,P010,Shampoo,Personal Care,8,122.61,60,Saturday,11,Winter,0,7
2024-12-01,P001,Rice,Grocery,28,59.65,163,Sunday,12,Winter,0,5
2024-12-01,P002,Wheat,Grocery,26,45.56,69,Sunday,12,Winter,0,5
2024-12-01,P003,Sugar,Grocery,21,47.69,92,Sunday,12,Winter,0,4
2024-12-01,P004,Cooking Oil,Grocery,12,121.68,23,Sunday,12,Winter,0,6
2024-12-01,P005,Milk,Dairy,47,39.23,95,Sunday,12,Winter,0,2
2024-12-01,P006,Bread,Bakery,23,33.51,118,Sunday,12,Winter,0,2
2024-12-01,P007,Eggs,Dairy,43,7.2,176,Sunday,12,Winter,0,2
2024-12-01,P008,Biscuits,Snacks,23,31.46,83,Sunday,12,Winter,0,4
2024-12-01,P009,Soap,Personal Care,10,35.26,44,Sunday,12,Winter,0,7
2024-12-01,P010,Shampoo,Personal Care,7,124.42,87,Sunday,12,Winter,0,7
2024-12-02,P001,Rice,Grocery,24,61.86,98,Monday,12,Winter,0,5
2024-12-02,P002,Wheat,Grocery,21,45.67,55,Monday,12,Winter,0,5
2024-12-02,P003,Sugar,Grocery,23,51.49,56,Monday,12,Winter,0,4
2024-12-02,P004,Cooking Oil,Grocery,10,119.08,60,Monday,12,Winter,0,6
2024-12-02,P005,Milk,Dairy,43,38.23,193,Monday,12,Winter,0,2
2024-12-02,P006,Bread,Bakery,27,34.04,120,Monday,12,Winter,0,2
2024-12-02,P007,Eggs,Dairy,57,6.75,114,Monday,12,Winter,0,2
2024-12-02,P008,Biscuits,Snacks,21,29.65,112,Monday,12,Winter,0,4
2024-12-02,P009,Soap,Personal Care,9,34.42,43,Monday,12,Winter,0,7
2024-12-02,P010,Shampoo,Personal Care,7,125.37,64,Monday,12,Winter,0,7
2024-12-03,P001,Rice,Grocery,26,59.86,100,Tuesday,12,Winter,0,5
2024-12-03,P002,Wheat,Grocery,20,44.54,79,Tuesday,12,Winter,0,5
2024-12-03,P003,Sugar,Grocery,18,51.3,61,Tuesday,12,Winter,0,4
2024-12-03,P004,Cooking Oil,Grocery,12,121.03,72,Tuesday,12,Winter,0,6
2024-12-03,P005,Milk,Dairy,34,40.79,111,Tuesday,12,Winter,0,2
2024-12-03,P006,Bread,Bakery,33,33.91,60,Tuesday,12,Winter,0,2
2024-12-03,P007,Eggs,Dairy,44,7.12,252,Tuesday,12,Winter,0,2
2024-12-03,P008,Biscuits,Snacks,24,30.54,81,Tuesday,12,Winter,0,4
2024-12-03,P009,Soap,Personal Care,10,34.91,59,Tuesday,12,Winter,0,7
2024-12-03,P010,Shampoo,Personal Care,6,116.44,57,Tuesday,12,Winter,0,7
2024-12-04,P001,Rice,Grocery,23,58.44,48,Wednesday,12,Winter,0,5
2024-12-04,P002,Wheat,Grocery,21,43.16,101,Wednesday,12,Winter,0,5
2024-12-04,P003,Sugar,Grocery,20,48.4,53,Wednesday,12,Winter,0,4
2024-12-04,P004,Cooking Oil,Grocery,12,115.87,98,Wednesday,12,Winter,0,6
2024-12-04,P005,Milk,Dairy,32,41.6,106,Wednesday,12,Winter,0,2
2024-12-04,P006,Bread,Bakery,28,35.48,69,Wednesday,12,Winter,0,2
2024-12-04,P007,Eggs,Dairy,41,6.73,57,Wednesday,12,Winter,0,2
2024-12-04,P008,Biscuits,Snacks,24,29.68,44,Wednesday,12,Winter,0,4
2024-12-04,P009,Soap,Personal Care,9,33.8,55,Wednesday,12,Winter,0,7
2024-12-04,P010,Shampoo,Personal Care,8,124.49,88,Wednesday,12,Winter,0,7
2024-12-05,P001,Rice,Grocery,20,62.98,109,Thursday,12,Winter,0,5
2024-12-05,P002,Wheat,Grocery,17,45.0,64,Thursday,12,Winter,0,5
2024-12-05,P003,Sugar,Grocery,19,49.36,107,Thursday,12,Winter,0,4
2024-12-05,P004,Cooking Oil,Grocery,9,115.08,22,Thursday,12,Winter,0,6
2024-12-05,P005,Milk,Dairy,36,38.04,69,Thursday,12,Winter,0,2
2024-12-05,P006,Bread,Bakery,29,35.38,91,Thursday,12,Winter,0,2
2024-12-05,P007,Eggs,Dairy,36,7.22,120,Thursday,12,Winter,0,2
2024-12-05,P008,Biscuits,Snacks,23,31.18,112,Thursday,12,Winter,0,4
2024-12-05,P009,Soap,Personal Care,8,36.74,71,Thursday,12,Winter,0,7
2024-12-05,P010,Shampoo,Personal Care,6,115.76,25,Thursday,12,Winter,0,7
2024-12-06,P001,Rice,Grocery,19,59.07,91,Friday,12,Winter,0,5
2024-12-06,P002,Wheat,Grocery,18,46.83,72,Friday,12,Winter,0,5
2024-12-06,P003,Sugar,Grocery,17,51.59,87,Friday,12,Winter,0,4
2024-12-06,P004,Cooking Oil,Grocery,9,123.99,99,Friday,12,Winter,0,6
2024-12-06,P005,Milk,Dairy,38,41.29,130,Friday,12,Winter,0,2
2024-12-06,P006,Bread,Bakery,22,35.01,100,Friday,12,Winter,0,2
2024-12-06,P007,Eggs,Dairy,39,6.75,84,Friday,12,Winter,0,2
2024-12-06,P008,Biscuits,Snacks,25,30.05,57,Friday,12,Winter,0,4
2024-12-06,P009,Soap,Personal Care,11,34.04,68,Friday,12,Winter,0,7
2024-12-06,P010,Shampoo,Personal Care,7,119.62,30,Friday,12,Winter,0,7
2024-12-07,P001,Rice,Grocery,24,57.11,48,Saturday,12,Winter,0,5
2024-12-07,P002,Wheat,Grocery,13,43.24,52,Saturday,12,Winter,0,5
2024-12-07,P003,Sugar,Grocery,20,51.26,85,Saturday,12,Winter,0,4
2024-12-07,P004,Cooking Oil,Grocery,13,120.42,20,Saturday,12,Winter,0,6
2024-12-07,P005,Milk,Dairy,33,39.82,155,Saturday,12,Winter,0,2
2024-12-07,P006,Bread,Bakery,28,36.64,64,Saturday,12,Winter,0,2
2024-12-07,P007,Eggs,Dairy,64,7.22,90,Saturday,12,Winter,0,2
2024-12-07,P008,Biscuits,Snacks,18,29.33,87,Saturday,12,Winter,0,4
2024-12-07,P009,Soap,Personal Care,15,36.55,64,Saturday,12,Winter,0,7
2024-12-07,P010,Shampoo,Personal Care,9,116.58,67,Saturday,12,Winter,0,7
2024-12-08,P001,Rice,Grocery,28,62.18,44,Sunday,12,Winter,0,5
2024-12-08,P002,Wheat,Grocery,16,45.71,89,Sunday,12,Winter,0,5
2024-12-08,P003,Sugar,Grocery,25,51.71,117,Sunday,12,Winter,0,4
2024-12-08,P004,Cooking Oil,Grocery,14,116.48,90,Sunday,12,Winter,0,6
2024-12-08,P005,Milk,Dairy,47,39.0,48,Sunday,12,Winter,0,2
2024-12-08,P006,Bread,Bakery,38,34.63,115,Sunday,12,Winter,0,2
2024-12-08,P007,Eggs,Dairy,43,7.07,131,Sunday,12,Winter,0,2
2024-12-08,P008,Biscuits,Snacks,27,29.54,68,Sunday,12,Winter,0,4
2024-12-08,P009,Soap,Personal Care,12,33.28,34,Sunday,12,Winter,0,7
2024-12-08,P010,Shampoo,Personal Care,8,124.75,60,Sunday,12,Winter,0,7
2024-12-09,P001,Rice,Grocery,20,58.25,54,Monday,12,Winter,0,5
2024-12-09,P002,Wheat,Grocery,17,42.93,29,Monday,12,Winter,0,5
2024-12-09,P003,Sugar,Grocery,22,49.25,63,Monday,12,Winter,0,4
2024-12-09,P004,Cooking Oil,Grocery,8,115.25,64,Monday,12,Winter,0,6
2024-12-09,P005,Milk,Dairy,27,40.77,161,Monday,12,Winter,0,2
2024-12-09,P006,Bread,Bakery,29,35.0,162,Monday,12,Winter,0,2
2024-12-09,P007,Eggs,Dairy,52,7.18,76,Monday,12,Winter,0,2
2024-12-09,P008,Biscuits,Snacks,25,29.16,70,Monday,12,Winter,0,4
2024-12-09,P009,Soap,Personal Care,11,34.19,92,Monday,12,Winter,0,7
2024-12-09,P010,Shampoo,Personal Care,8,119.43,73,Monday,12,Winter,0,7
2024-12-10,P001,Rice,Grocery,27,58.22,123,Tuesday,12,Winter,0,5
2024-12-10,P002,Wheat,Grocery,16,44.34,81,Tuesday,12,Winter,0,5
2024-12-10,P003,Sugar,Grocery,21,49.55,35,Tuesday,12,Winter,0,4
2024-12-10,P004,Cooking Oil,Grocery,11,117.04,75,Tuesday,12,Winter,0,6
2024-12-10,P005,Milk,Dairy,32,40.3,169,Tuesday,12,Winter,0,2
2024-12-10,P006,Bread,Bakery,30,36.65,66,Tuesday,12,Winter,0,2
2024-12-10,P007,Eggs,Dairy,38,6.94,189,Tuesday,12,Winter,0,2
2024-12-10,P008,Biscuits,Snacks,24,30.37,105,Tuesday,12,Winter,0,4
2024-12-10,P009,Soap,Personal Care,6,36.66,73,Tuesday,12,Winter,0,7
2024-12-10,P010,Shampoo,Personal Care,7,124.82,53,Tuesday,12,Winter,0,7
2024-12-11,P001,Rice,Grocery,27,58.72,64,Wednesday,12,Winter,0,5
2024-12-11,P002,Wheat,Grocery,20,45.34,33,Wednesday,12,Winter,0,5
2024-12-11,P003,Sugar,Grocery,18,51.58,54,Wednesday,12,Winter,0,4
2024-12-11,P004,Cooking Oil,Grocery,11,114.55,41,Wednesday,12,Winter,0,6
2024-12-11,P005,Milk,Dairy,32,40.66,137,Wednesday,12,Winter,0,2
2024-12-11,P006,Bread,Bakery,25,33.36,124,Wednesday,12,Winter,0,2
2024-12-11,P007,Eggs,Dairy,39,7.16,111,Wednesday,12,Winter,0,2
2024-12-11,P008,Biscuits,Snacks,20,28.71,42,Wednesday,12,Winter,0,4
2024-12-11,P009,Soap,Personal Care,8,35.03,20,Wednesday,12,Winter,0,7
2024-12-11,P010,Shampoo,Personal Care,8,115.36,99,Wednesday,12,Winter,0,7
2024-12-12,P001,Rice,Grocery,24,60.18,111,Thursday,12,Winter,0,5
2024-12-12,P002,Wheat,Grocery,13,44.3,85,Thursday,12,Winter,0,5
2024-12-12,P003,Sugar,Grocery,16,48.07,99,Thursday,12,Winter,0,4
2024-12-12,P004,Cooking Oil,Grocery,13,116.56,26,Thursday,12,Winter,0,6
2024-12-12,P005,Milk,Dairy,36,38.22,165,Thursday,12,Winter,0,2
2024-12-12,P006,Bread,Bakery,31,34.26,170,Thursday,12,Winter,0,2
2024-12-12,P007,Eggs,Dairy,40,6.88,157,Thursday,12,Winter,0,2
2024-12-12,P008,Biscuits,Snacks,21,29.46,118,Thursday,12,Winter,0,4
2024-12-12,P009,Soap,Personal Care,11,33.51,68,Thursday,12,Winter,0,7
2024-12-12,P010,Shampoo,Personal Care,6,119.35,55,Thursday,12,Winter,0,7
2024-12-13,P001,Rice,Grocery,24,61.45,104,Friday,12,Winter,0,5
2024-12-13,P002,Wheat,Grocery,13,46.2,41,Friday,12,Winter,0,5
2024-12-13,P003,Sugar,Grocery,20,48.84,111,Friday,12,Winter,0,4
2024-12-13,P004,Cooking Oil,Grocery,13,123.08,39,Friday,12,Winter,0,6
2024-12-13,P005,Milk,Dairy,32,39.69,62,Friday,12,Winter,0,2
2024-12-13,P006,Bread,Bakery,33,35.07,65,Friday,12,Winter,0,2
2024-12-13,P007,Eggs,Dairy,42,6.83,153,Friday,12,Winter,0,2
2024-12-13,P008,Biscuits,Snacks,18,30.86,107,Friday,12,Winter,0,4
2024-12-13,P009,Soap,Personal Care,8,36.37,89,Friday,12,Winter,0,7
2024-12-13,P010,Shampoo,Personal Care,7,124.1,22,Friday,12,Winter,0,7
2024-12-14,P001,Rice,Grocery,29,60.67,154,Saturday,12,Winter,0,5
2024-12-14,P002,Wheat,Grocery,24,43.4,117,Saturday,12,Winter,0,5
2024-12-14,P003,Sugar,Grocery,18,50.46,72,Saturday,12,Winter,0,4
2024-12-14,P004,Cooking Oil,Grocery,12,120.79,38,Saturday,12,Winter,0,6
2024-12-14,P005,Milk,Dairy,40,38.66,60,Saturday,12,Winter,0,2
2024-12-14,P006,Bread,Bakery,36,36.48,131,Saturday,12,Winter,0,2
2024-12-14,P007,Eggs,Dairy,61,7.28,99,Saturday,12,Winter,0,2
2024-12-14,P008,Biscuits,Snacks,27,28.76,123,Saturday,12,Winter,0,4
2024-12-14,P009,Soap,Personal Care,11,33.3,81,Saturday,12,Winter,0,7
2024-12-14,P010,Shampoo,Personal Care,8,122.43,79,Saturday,12,Winter,0,7
2024-12-15,P001,Rice,Grocery,28,57.62,41,Sunday,12,Winter,0,5
2024-12-15,P002,Wheat,Grocery,16,46.31,75,Sunday,12,Winter,0,5
2024-12-15,P003,Sugar,Grocery,24,51.09,124,Sunday,12,Winter,0,4
2024-12-15,P004,Cooking Oil,Grocery,12,117.98,42,Sunday,12,Winter,0,6
2024-12-15,P005,Milk,Dairy,37,38.24,78,Sunday,12,Winter,0,2
2024-12-15,P006,Bread,Bakery,39,36.54,218,Sunday,12,Winter,0,2
2024-12-15,P007,Eggs,Dairy,60,6.99,63,Sunday,12,Winter,0,2
2024-12-15,P008,Biscuits,Snacks,27,29.01,84,Sunday,12,Winter,0,4
2024-12-15,P009,Soap,Personal Care,10,34.23,34,Sunday,12,Winter,0,7
2024-12-15,P010,Shampoo,Personal Care,7,124.73,49,Sunday,12,Winter,0,7
2024-12-16,P001,Rice,Grocery,35,60.58,174,Monday,12,Winter,0,5
2024-12-16,P002,Wheat,Grocery,18,44.62,66,Monday,12,Winter,0,5
2024-12-16,P003,Sugar,Grocery,21,50.89,52,Monday,12,Winter,0,4
2024-12-16,P004,Cooking Oil,Grocery,13,122.66,53,Monday,12,Winter,0,6
2024-12-16,P005,Milk,Dairy,38,38.29,58,Monday,12,Winter,0,2
2024-12-16,P006,Bread,Bakery,30,36.66,150,Monday,12,Winter,0,2
2024-12-16,P007,Eggs,Dairy,62,7.09,356,Monday,12,Winter,0,2
2024-12-16,P008,Biscuits,Snacks,17,30.7,56,Monday,12,Winter,0,4
2024-12-16,P009,Soap,Personal Care,9,33.96,75,Monday,12,Winter,0,7
2024-12-16,P010,Shampoo,Personal Care,7,122.58,91,Monday,12,Winter,0,7
2024-12-17,P001,Rice,Grocery,26,61.96,119,Tuesday,12,Winter,0,5
2024-12-17,P002,Wheat,Grocery,23,45.22,113,Tuesday,12,Winter,0,5
2024-12-17,P003,Sugar,Grocery,20,52.18,72,Tuesday,12,Winter,0,4
2024-12-17,P004,Cooking Oil,Grocery,13,123.75,78,Tuesday,12,Winter,0,6
2024-12-17,P005,Milk,Dairy,36,39.63,65,Tuesday,12,Winter,0,2
2024-12-17,P006,Bread,Bakery,35,34.29,84,Tuesday,12,Winter,0,2
2024-12-17,P007,Eggs,Dairy,37,6.72,203,Tuesday,12,Winter,0,2
2024-12-17,P008,Biscuits,Snacks,24,28.9,24,Tuesday,12,Winter,0,4
2024-12-17,P009,Soap,Personal Care,10,33.74,72,Tuesday,12,Winter,0,7
2024-12-17,P010,Shampoo,Personal Care,6,120.47,31,Tuesday,12,Winter,0,7
2024-12-18,P001,Rice,Grocery,20,57.48,25,Wednesday,12,Winter,0,5
2024-12-18,P002,Wheat,Grocery,20,44.18,120,Wednesday,12,Winter,0,5
2024-12-18,P003,Sugar,Grocery,15,51.19,29,Wednesday,12,Winter,0,4
2024-12-18,P004,Cooking Oil,Grocery,10,120.51,81,Wednesday,12,Winter,0,6
2024-12-18,P005,Milk,Dairy,34,39.02,82,Wednesday,12,Winter,0,2
2024-12-18,P006,Bread,Bakery,29,36.44,101,Wednesday,12,Winter,0,2
2024-12-18,P007,Eggs,Dairy,46,6.86,47,Wednesday,12,Winter,0,2
2024-12-18,P008,Biscuits,Snacks,21,30.51,122,Wednesday,12,Winter,0,4
2024-12-18,P009,Soap,Personal Care,9,36.53,96,Wednesday,12,Winter,0,7
2024-12-18,P010,Shampoo,Personal Care,5,117.57,35,Wednesday,12,Winter,0,7
2024-12-19,P001,Rice,Grocery,29,58.06,55,Thursday,12,Winter,0,5
2024-12-19,P002,Wheat,Grocery,16,42.78,89,Thursday,12,Winter,0,5
2024-12-19,P003,Sugar,Grocery,19,49.29,24,Thursday,12,Winter,0,4
2024-12-19,P004,Cooking Oil,Grocery,11,116.25,66,Thursday,12,Winter,0,6
2024-12-19,P005,Milk,Dairy,36,39.04,131,Thursday,12,Winter,0,2
2024-12-19,P006,Bread,Bakery,33,36.5,103,Thursday,12,Winter,0,2
2024-12-19,P007,Eggs,Dairy,51,6.78,225,Thursday,12,Winter,0,2
2024-12-19,P008,Biscuits,Snacks,19,29.1,29,Thursday,12,Winter,0,4
